filename,folder
ale\ale_381.wav,ale
ale\ale_424.wav,ale
ale\ale_287.wav,ale
ale\ale_13.wav,ale
ale\ale_338.wav,ale
ale\ale_310.wav,ale
ale\ale_427.wav,ale
ale\ale_158.wav,ale
ale\ale_157.wav,ale
ale\ale_119.wav,ale
ale\ale_6.wav,ale
ale\ale_72.wav,ale
ale\ale_115.wav,ale
ale\ale_308.wav,ale
ale\ale_200.wav,ale
ale\ale_194.wav,ale
ale\ale_231.wav,ale
ale\ale_438.wav,ale
ale\ale_295.wav,ale
ale\ale_313.wav,ale
ale\ale_397.wav,ale
ale\ale_37.wav,ale
ale\ale_88.wav,ale
ale\ale_35.wav,ale
ale\ale_116.wav,ale
ale\ale_143.wav,ale
ale\ale_487.wav,ale
ale\ale_105.wav,ale
ale\ale_354.wav,ale
ale\ale_101.wav,ale
ale\ale_474.wav,ale
ale\ale_130.wav,ale
ale\ale_21.wav,ale
ale\ale_242.wav,ale
ale\ale_501.wav,ale
ale\ale_223.wav,ale
ale\ale_236.wav,ale
ale\ale_81.wav,ale
ale\ale_301.wav,ale
ale\ale_62.wav,ale
ale\ale_362.wav,ale
ale\ale_71.wav,ale
ale\ale_291.wav,ale
ale\ale_132.wav,ale
ale\ale_17.wav,ale
ale\ale_109.wav,ale
ale\ale_329.wav,ale
ale\ale_207.wav,ale
ale\ale_379.wav,ale
ale\ale_471.wav,ale
ale\ale_50.wav,ale
ale\ale_48.wav,ale
ale\ale_357.wav,ale
ale\ale_172.wav,ale
ale\ale_272.wav,ale
ale\ale_271.wav,ale
ale\ale_226.wav,ale
ale\ale_348.wav,ale
ale\ale_2.wav,ale
ale\ale_155.wav,ale
ale\ale_57.wav,ale
ale\ale_249.wav,ale
ale\ale_497.wav,ale
ale\ale_302.wav,ale
ale\ale_346.wav,ale
ale\ale_12.wav,ale
ale\ale_55.wav,ale
ale\ale_349.wav,ale
ale\ale_373.wav,ale
ale\ale_165.wav,ale
ale\ale_117.wav,ale
ale\ale_196.wav,ale
ale\ale_11.wav,ale
ale\ale_97.wav,ale
ale\ale_451.wav,ale
ale\ale_170.wav,ale
ale\ale_410.wav,ale
ale\ale_44.wav,ale
ale\ale_245.wav,ale
ale\ale_285.wav,ale
ale\ale_445.wav,ale
ale\ale_281.wav,ale
ale\ale_337.wav,ale
ale\ale_414.wav,ale
ale\ale_239.wav,ale
ale\ale_159.wav,ale
ale\ale_461.wav,ale
ale\ale_490.wav,ale
ale\ale_331.wav,ale
ale\ale_330.wav,ale
ale\ale_98.wav,ale
ale\ale_341.wav,ale
ale\ale_186.wav,ale
ale\ale_229.wav,ale
ale\ale_372.wav,ale
ale\ale_300.wav,ale
ale\ale_360.wav,ale
ale\ale_322.wav,ale
ale\ale_107.wav,ale
ale\ale_42.wav,ale
ale\ale_500.wav,ale
ale\ale_339.wav,ale
ale\ale_315.wav,ale
ale\ale_92.wav,ale
ale\ale_420.wav,ale
ale\ale_350.wav,ale
ale\ale_430.wav,ale
ale\ale_255.wav,ale
ale\ale_240.wav,ale
ale\ale_380.wav,ale
ale\ale_365.wav,ale
ale\ale_472.wav,ale
ale\ale_161.wav,ale
ale\ale_79.wav,ale
ale\ale_191.wav,ale
ale\ale_76.wav,ale
ale\ale_268.wav,ale
ale\ale_323.wav,ale
ale\ale_167.wav,ale
ale\ale_309.wav,ale
ale\ale_4.wav,ale
ale\ale_51.wav,ale
ale\ale_66.wav,ale
ale\ale_251.wav,ale
ale\ale_324.wav,ale
ale\ale_398.wav,ale
ale\ale_111.wav,ale
ale\ale_225.wav,ale
ale\ale_277.wav,ale
ale\ale_286.wav,ale
ale\ale_253.wav,ale
ale\ale_383.wav,ale
ale\ale_296.wav,ale
ale\ale_389.wav,ale
ale\ale_96.wav,ale
ale\ale_333.wav,ale
ale\ale_208.wav,ale
ale\ale_468.wav,ale
ale\ale_202.wav,ale
ale\ale_160.wav,ale
ale\ale_326.wav,ale
ale\ale_24.wav,ale
ale\ale_84.wav,ale
ale\ale_419.wav,ale
ale\ale_39.wav,ale
ale\ale_469.wav,ale
ale\ale_25.wav,ale
ale\ale_400.wav,ale
ale\ale_214.wav,ale
ale\ale_174.wav,ale
ale\ale_340.wav,ale
ale\ale_366.wav,ale
ale\ale_454.wav,ale
ale\ale_164.wav,ale
ale\ale_221.wav,ale
ale\ale_484.wav,ale
ale\ale_503.wav,ale
ale\ale_168.wav,ale
ale\ale_230.wav,ale
ale\ale_59.wav,ale
ale\ale_431.wav,ale
ale\ale_390.wav,ale
ale\ale_124.wav,ale
ale\ale_421.wav,ale
ale\ale_67.wav,ale
alejami\alejami_2.wav,alejami
alejami\alejami_1.wav,alejami
aleje\aleje_3.wav,aleje
aleje\aleje_2.wav,aleje
aleksander\aleksander_2.wav,aleksander
aleksander\aleksander_4.wav,aleksander
aleksiej\aleksiej_4.wav,aleksiej
aleksiej\aleksiej_3.wav,aleksiej
aleksy\aleksy_1.wav,aleksy
aleksy\aleksy_4.wav,aleksy
alembik\alembik_1.wav,alembik
alembik\alembik_3.wav,alembik
alfred\alfred_1.wav,alfred
alfred\alfred_2.wav,alfred
alfreda\alfreda_2.wav,alfreda
alfreda\alfreda_1.wav,alfreda
alfreda\alfreda_3.wav,alfreda
alfreda\alfreda_6.wav,alfreda
alianci\alianci_2.wav,alianci
alianci\alianci_3.wav,alianci
alina\alina_2.wav,alina
alina\alina_3.wav,alina
aljihad\aljihad_2.wav,aljihad
aljihad\aljihad_3.wav,aljihad
alkierzyku\alkierzyku_2.wav,alkierzyku
alkierzyku\alkierzyku_1.wav,alkierzyku
alkohol\alkohol_2.wav,alkohol
alkohol\alkohol_4.wav,alkohol
alkoholem\alkoholem_3.wav,alkoholem
alkoholem\alkoholem_9.wav,alkoholem
alkoholem\alkoholem_5.wav,alkoholem
alkoholem\alkoholem_7.wav,alkoholem
alkoholicy\alkoholicy_4.wav,alkoholicy
alkoholicy\alkoholicy_1.wav,alkoholicy
alkoholik\alkoholik_2.wav,alkoholik
alkoholik\alkoholik_4.wav,alkoholik
alkoholu\alkoholu_1.wav,alkoholu
alkoholu\alkoholu_16.wav,alkoholu
alkoholu\alkoholu_2.wav,alkoholu
alkoholu\alkoholu_8.wav,alkoholu
alkoholu\alkoholu_12.wav,alkoholu
alkoholu\alkoholu_3.wav,alkoholu
alkoholu\alkoholu_10.wav,alkoholu
alkoholu\alkoholu_9.wav,alkoholu
allen\allen_3.wav,allen
allen\allen_5.wav,allen
altankę\altankę_1.wav,altankę
alvina\alvina_1.wav,alvina
alvina\alvina_3.wav,alvina
am\am_1.wav,am
am\am_2.wav,am
ambasady\ambasady_1.wav,ambasady
ambasady\ambasady_3.wav,ambasady
ambicji\ambicji_9.wav,ambicji
ambicji\ambicji_8.wav,ambicji
ambicji\ambicji_15.wav,ambicji
ambicji\ambicji_16.wav,ambicji
ambicji\ambicji_7.wav,ambicji
ambicji\ambicji_10.wav,ambicji
ambicji\ambicji_4.wav,ambicji
ambicji\ambicji_11.wav,ambicji
ambitni\ambitni_3.wav,ambitni
ambitni\ambitni_2.wav,ambitni
ambroży\ambroży_3.wav,ambroży
ameryce\ameryce_13.wav,ameryce
ameryce\ameryce_12.wav,ameryce
ameryce\ameryce_5.wav,ameryce
ameryce\ameryce_1.wav,ameryce
ameryce\ameryce_3.wav,ameryce
ameryce\ameryce_10.wav,ameryce
ameryka\ameryka_2.wav,ameryka
ameryka\ameryka_4.wav,ameryka
ameryka\ameryka_3.wav,ameryka
ameryka\ameryka_8.wav,ameryka
amerykance\amerykance_2.wav,amerykance
amerykance\amerykance_1.wav,amerykance
amerykanin\amerykanin_4.wav,amerykanin
amerykanin\amerykanin_2.wav,amerykanin
amerykanów\amerykanów_1.wav,amerykanów
amerykanów\amerykanów_2.wav,amerykanów
amerykańskich\amerykańskich_5.wav,amerykańskich
amerykańskich\amerykańskich_1.wav,amerykańskich
amerykańskie\amerykańskie_2.wav,amerykańskie
amerykańskie\amerykańskie_1.wav,amerykańskie
amerykańskiego\amerykańskiego_3.wav,amerykańskiego
amerykańskiego\amerykańskiego_4.wav,amerykańskiego
amerykańskiej\amerykańskiej_4.wav,amerykańskiej
amerykańskiej\amerykańskiej_1.wav,amerykańskiej
ameryki\ameryki_8.wav,ameryki
ameryki\ameryki_6.wav,ameryki
ameryki\ameryki_2.wav,ameryki
ameryki\ameryki_15.wav,ameryki
ameryki\ameryki_10.wav,ameryki
ameryki\ameryki_5.wav,ameryki
ameryki\ameryki_9.wav,ameryki
ameryki\ameryki_11.wav,ameryki
amfetaminę\amfetaminę_2.wav,amfetaminę
amfetaminę\amfetaminę_3.wav,amfetaminę
amistrator\amistrator_3.wav,amistrator
amistrator\amistrator_2.wav,amistrator
amway\amway_20.wav,amway
amway\amway_18.wav,amway
amway\amway_10.wav,amway
amway\amway_13.wav,amway
amway\amway_14.wav,amway
amway\amway_15.wav,amway
amway\amway_1.wav,amway
amway\amway_24.wav,amway
amway\amway_21.wav,amway
amway\amway_22.wav,amway
amway\amway_2.wav,amway
amway\amway_16.wav,amway
analityk\analityk_2.wav,analityk
analityk\analityk_1.wav,analityk
analiz\analiz_3.wav,analiz
analiz\analiz_2.wav,analiz
analizach\analizach_2.wav,analizach
analizach\analizach_4.wav,analizach
analizowane\analizowane_2.wav,analizowane
analizowane\analizowane_1.wav,analizowane
analizując\analizując_2.wav,analizując
analizując\analizując_4.wav,analizując
analogia\analogia_1.wav,analogia
analogia\analogia_4.wav,analogia
anarchistkę\anarchistkę_1.wav,anarchistkę
anarchistkę\anarchistkę_2.wav,anarchistkę
anatola\anatola_8.wav,anatola
anatola\anatola_11.wav,anatola
anatola\anatola_3.wav,anatola
anatola\anatola_1.wav,anatola
anatola\anatola_7.wav,anatola
anatola\anatola_12.wav,anatola
and\and_2.wav,and
and\and_3.wav,and
andruszka\andruszka_2.wav,andruszka
andruszka\andruszka_3.wav,andruszka
andrzej\andrzej_4.wav,andrzej
andrzej\andrzej_1.wav,andrzej
andrzeja\andrzeja_1.wav,andrzeja
andrzeja\andrzeja_3.wav,andrzeja
andrzeja\andrzeja_4.wav,andrzeja
andrzeja\andrzeja_9.wav,andrzeja
andrzejowi\andrzejowi_4.wav,andrzejowi
andrzejowi\andrzejowi_2.wav,andrzejowi
aneksie\aneksie_3.wav,aneksie
aneksie\aneksie_1.wav,aneksie
aneksu\aneksu_2.wav,aneksu
aneksu\aneksu_1.wav,aneksu
angeles\angeles_4.wav,angeles
angeles\angeles_1.wav,angeles
angielski\angielski_6.wav,angielski
angielski\angielski_4.wav,angielski
angielski\angielski_1.wav,angielski
angielski\angielski_7.wav,angielski
angielskiego\angielskiego_5.wav,angielskiego
angielskiego\angielskiego_3.wav,angielskiego
angielskiego\angielskiego_1.wav,angielskiego
angielskiego\angielskiego_6.wav,angielskiego
angielskiej\angielskiej_4.wav,angielskiej
angielskiej\angielskiej_2.wav,angielskiej
angleberta\angleberta_1.wav,angleberta
angleberta\angleberta_3.wav,angleberta
anglii\anglii_2.wav,anglii
anglii\anglii_4.wav,anglii
anglikom\anglikom_4.wav,anglikom
anglikom\anglikom_1.wav,anglikom
angloamerykańska\angloamerykańska_3.wav,angloamerykańska
ani\ani_83.wav,ani
ani\ani_30.wav,ani
ani\ani_96.wav,ani
ani\ani_93.wav,ani
ani\ani_124.wav,ani
ani\ani_72.wav,ani
ani\ani_135.wav,ani
ani\ani_112.wav,ani
ani\ani_35.wav,ani
ani\ani_91.wav,ani
ani\ani_126.wav,ani
ani\ani_53.wav,ani
ani\ani_46.wav,ani
ani\ani_105.wav,ani
ani\ani_49.wav,ani
ani\ani_132.wav,ani
ani\ani_109.wav,ani
ani\ani_59.wav,ani
ani\ani_92.wav,ani
ani\ani_37.wav,ani
ani\ani_39.wav,ani
ani\ani_120.wav,ani
ani\ani_98.wav,ani
ani\ani_86.wav,ani
ani\ani_102.wav,ani
ani\ani_85.wav,ani
ani\ani_103.wav,ani
ani\ani_48.wav,ani
ani\ani_16.wav,ani
ani\ani_121.wav,ani
ani\ani_9.wav,ani
ani\ani_75.wav,ani
ani\ani_127.wav,ani
ani\ani_95.wav,ani
ani\ani_111.wav,ani
ani\ani_34.wav,ani
ani\ani_10.wav,ani
ani\ani_55.wav,ani
ani\ani_56.wav,ani
ani\ani_99.wav,ani
ani\ani_20.wav,ani
ani\ani_41.wav,ani
ani\ani_128.wav,ani
ani\ani_18.wav,ani
ani\ani_62.wav,ani
ani\ani_97.wav,ani
ani\ani_69.wav,ani
ani\ani_43.wav,ani
ani\ani_117.wav,ani
ani\ani_80.wav,ani
ani\ani_22.wav,ani
ani\ani_3.wav,ani
ani\ani_40.wav,ani
ani\ani_44.wav,ani
ani\ani_107.wav,ani
ani\ani_122.wav,ani
ani\ani_42.wav,ani
ani\ani_89.wav,ani
ani\ani_67.wav,ani
ani\ani_114.wav,ani
ani\ani_32.wav,ani
ani\ani_137.wav,ani
ani\ani_28.wav,ani
ani\ani_88.wav,ani
ani\ani_74.wav,ani
ani\ani_84.wav,ani
ani\ani_50.wav,ani
ani\ani_24.wav,ani
aniela\aniela_2.wav,aniela
aniela\aniela_3.wav,aniela
anieli\anieli_3.wav,anieli
anielki\anielki_2.wav,anielki
animacja\animacja_2.wav,animacja
animacja\animacja_3.wav,animacja
animacje\animacje_2.wav,animacje
animacje\animacje_4.wav,animacje
animacji\animacji_6.wav,animacji
animacji\animacji_5.wav,animacji
animacji\animacji_4.wav,animacji
animacji\animacji_1.wav,animacji
anioł\anioł_1.wav,anioł
anioł\anioł_3.wav,anioł
aniołowie\aniołowie_4.wav,aniołowie
aniołowie\aniołowie_1.wav,aniołowie
anna\anna_6.wav,anna
anna\anna_1.wav,anna
anna\anna_8.wav,anna
anna\anna_4.wav,anna
anna\anna_2.wav,anna
anna\anna_16.wav,anna
anna\anna_5.wav,anna
anna\anna_12.wav,anna
annette\annette_8.wav,annette
annette\annette_6.wav,annette
annette\annette_3.wav,annette
annette\annette_4.wav,annette
annie\annie_7.wav,annie
annie\annie_12.wav,annie
annie\annie_10.wav,annie
annie\annie_3.wav,annie
annie\annie_8.wav,annie
annie\annie_2.wav,annie
anny\anny_1.wav,anny
anny\anny_2.wav,anny
ano\ano_5.wav,ano
ano\ano_10.wav,ano
ano\ano_1.wav,ano
ano\ano_8.wav,ano
ano\ano_9.wav,ano
anonimowy\anonimowy_3.wav,anonimowy
anonimowy\anonimowy_1.wav,anonimowy
anten\anten_3.wav,anten
anten\anten_2.wav,anten
anten\anten_1.wav,anten
antenie\antenie_1.wav,antenie
antenie\antenie_3.wav,antenie
anti\anti_1.wav,anti
anti\anti_3.wav,anti
antologia\antologia_3.wav,antologia
antologia\antologia_2.wav,antologia
antologię\antologię_3.wav,antologię
antologię\antologię_8.wav,antologię
antologię\antologię_5.wav,antologię
antologię\antologię_6.wav,antologię
antoni\antoni_2.wav,antoni
antoni\antoni_1.wav,antoni
antoniego\antoniego_7.wav,antoniego
antoniego\antoniego_3.wav,antoniego
antoniego\antoniego_8.wav,antoniego
antoniego\antoniego_1.wav,antoniego
antresoli\antresoli_2.wav,antresoli
antyamerykańskiej\antyamerykańskiej_2.wav,antyamerykańskiej
antyamerykańskiej\antyamerykańskiej_1.wav,antyamerykańskiej
antycznej\antycznej_1.wav,antycznej
antycznej\antycznej_4.wav,antycznej
antyfrancuskości\antyfrancuskości_1.wav,antyfrancuskości
antyfrancuskości\antyfrancuskości_4.wav,antyfrancuskości
antykomunistycznym\antykomunistycznym_3.wav,antykomunistycznym
antykomunistycznym\antykomunistycznym_1.wav,antykomunistycznym
antykoncepcji\antykoncepcji_3.wav,antykoncepcji
antykoncepcji\antykoncepcji_5.wav,antykoncepcji
antyku\antyku_1.wav,antyku
antyku\antyku_8.wav,antyku
antyku\antyku_6.wav,antyku
antyku\antyku_5.wav,antyku
antykwariusz\antykwariusz_4.wav,antykwariusz
antykwariusz\antykwariusz_2.wav,antykwariusz
antyliberalną\antyliberalną_4.wav,antyliberalną
antyliberalną\antyliberalną_3.wav,antyliberalną
antynomii\antynomii_3.wav,antynomii
antynomii\antynomii_4.wav,antynomii
antypolityczność\antypolityczność_4.wav,antypolityczność
antypolityczność\antypolityczność_2.wav,antypolityczność
antystalinowcy\antystalinowcy_3.wav,antystalinowcy
antystalinowcy\antystalinowcy_1.wav,antystalinowcy
antyutopii\antyutopii_1.wav,antyutopii
antyutopii\antyutopii_3.wav,antyutopii
anusi\anusi_1.wav,anusi
anusi\anusi_3.wav,anusi
anusia\anusia_1.wav,anusia
anusia\anusia_8.wav,anusia
anusia\anusia_5.wav,anusia
anusia\anusia_4.wav,anusia
anusię\anusię_2.wav,anusię
anusię\anusię_4.wav,anusię
aparat\aparat_4.wav,aparat
aparat\aparat_10.wav,aparat
aparat\aparat_11.wav,aparat
aparat\aparat_2.wav,aparat
aparat\aparat_7.wav,aparat
aparatu\aparatu_7.wav,aparatu
aparatu\aparatu_5.wav,aparatu
aparatu\aparatu_2.wav,aparatu
aparaturę\aparaturę_1.wav,aparaturę
aparaturę\aparaturę_2.wav,aparaturę
apatia\apatia_4.wav,apatia
apatia\apatia_2.wav,apatia
apatię\apatię_1.wav,apatię
apelować\apelować_2.wav,apelować
apelować\apelować_4.wav,apelować
aplikacje\aplikacje_1.wav,aplikacje
aplikacje\aplikacje_3.wav,aplikacje
aplikacji\aplikacji_3.wav,aplikacji
aplikacji\aplikacji_5.wav,aplikacji
aplikacji\aplikacji_8.wav,aplikacji
aplikacji\aplikacji_1.wav,aplikacji
apologia\apologia_1.wav,apologia
apostolskiego\apostolskiego_3.wav,apostolskiego
apostolskiego\apostolskiego_4.wav,apostolskiego
apostolstwa\apostolstwa_1.wav,apostolstwa
apostolstwa\apostolstwa_3.wav,apostolstwa
aprobatę\aprobatę_3.wav,aprobatę
aprobatę\aprobatę_2.wav,aprobatę
aprobował\aprobował_4.wav,aprobował
aprobował\aprobował_2.wav,aprobował
aprobuje\aprobuje_1.wav,aprobuje
aprobuje\aprobuje_3.wav,aprobuje
arabski\arabski_4.wav,arabski
arabski\arabski_1.wav,arabski
arbitralność\arbitralność_4.wav,arbitralność
arbitralność\arbitralność_2.wav,arbitralność
archeologicznych\archeologicznych_4.wav,archeologicznych
archeologicznych\archeologicznych_3.wav,archeologicznych
archiwizacji\archiwizacji_2.wav,archiwizacji
archiwizacji\archiwizacji_3.wav,archiwizacji
archiwizacją\archiwizacją_1.wav,archiwizacją
archiwizacją\archiwizacją_4.wav,archiwizacją
arcimowicz\arcimowicz_3.wav,arcimowicz
arcimowicz\arcimowicz_1.wav,arcimowicz
arcybiskup\arcybiskup_2.wav,arcybiskup
arcybiskup\arcybiskup_1.wav,arcybiskup
arcydzieł\arcydzieł_3.wav,arcydzieł
arcydzieł\arcydzieł_2.wav,arcydzieł
arcydzieła\arcydzieła_6.wav,arcydzieła
arcydzieła\arcydzieła_5.wav,arcydzieła
arcydzieła\arcydzieła_3.wav,arcydzieła
arcydzieła\arcydzieła_7.wav,arcydzieła
arcydziełami\arcydziełami_2.wav,arcydziełami
arcydziełami\arcydziełami_3.wav,arcydziełami
arcydziełem\arcydziełem_3.wav,arcydziełem
arcydzieło\arcydzieło_8.wav,arcydzieło
arcydzieło\arcydzieło_5.wav,arcydzieło
arcydzieło\arcydzieło_4.wav,arcydzieło
arcydzieło\arcydzieło_3.wav,arcydzieło
areszcie\areszcie_1.wav,areszcie
areszcie\areszcie_9.wav,areszcie
areszcie\areszcie_2.wav,areszcie
areszcie\areszcie_8.wav,areszcie
areszt\areszt_1.wav,areszt
aresztowania\aresztowania_1.wav,aresztowania
aresztowania\aresztowania_3.wav,aresztowania
aresztowaniem\aresztowaniem_2.wav,aresztowaniem
aresztowaniem\aresztowaniem_4.wav,aresztowaniem
aresztowano\aresztowano_3.wav,aresztowano
aresztowano\aresztowano_2.wav,aresztowano
aresztowała\aresztowała_3.wav,aresztowała
aresztowała\aresztowała_1.wav,aresztowała
argument\argument_2.wav,argument
argument\argument_1.wav,argument
argumentu\argumentu_4.wav,argumentu
argumentu\argumentu_3.wav,argumentu
argumenty\argumenty_4.wav,argumenty
argumenty\argumenty_3.wav,argumenty
argumentów\argumentów_4.wav,argumentów
argumentów\argumentów_1.wav,argumentów
aristajosa\aristajosa_4.wav,aristajosa
aristajosa\aristajosa_1.wav,aristajosa
arkad\arkad_2.wav,arkad
arkad\arkad_4.wav,arkad
arkusz\arkusz_4.wav,arkusz
arkusz\arkusz_2.wav,arkusz
arkuszem\arkuszem_2.wav,arkuszem
arkuszem\arkuszem_3.wav,arkuszem
armii\armii_7.wav,armii
armii\armii_2.wav,armii
armii\armii_5.wav,armii
armii\armii_3.wav,armii
armii\armii_9.wav,armii
arogancką\arogancką_4.wav,arogancką
arogancką\arogancką_3.wav,arogancką
aromatycznych\aromatycznych_2.wav,aromatycznych
aromatycznych\aromatycznych_3.wav,aromatycznych
artakserkses\artakserkses_3.wav,artakserkses
artakserkses\artakserkses_2.wav,artakserkses
artykule\artykule_2.wav,artykule
artykule\artykule_1.wav,artykule
artykułuje\artykułuje_1.wav,artykułuje
artykułuje\artykułuje_4.wav,artykułuje
artykuły\artykuły_3.wav,artykuły
artykuły\artykuły_1.wav,artykuły
artykułów\artykułów_12.wav,artykułów
artykułów\artykułów_6.wav,artykułów
artykułów\artykułów_11.wav,artykułów
artykułów\artykułów_8.wav,artykułów
artykułów\artykułów_3.wav,artykułów
artykułów\artykułów_10.wav,artykułów
artysty\artysty_1.wav,artysty
artysty\artysty_4.wav,artysty
artystyczne\artystyczne_1.wav,artystyczne
artystyczne\artystyczne_4.wav,artystyczne
artystycznie\artystycznie_3.wav,artystycznie
artystycznie\artystycznie_4.wav,artystycznie
artystycznych\artystycznych_3.wav,artystycznych
artystycznych\artystycznych_1.wav,artystycznych
artystycznym\artystycznym_1.wav,artystycznym
artystycznym\artystycznym_3.wav,artystycznym
artystów\artystów_3.wav,artystów
artystów\artystów_2.wav,artystów
artystą\artystą_4.wav,artystą
artystą\artystą_3.wav,artystą
arystokrata\arystokrata_1.wav,arystokrata
arystokrata\arystokrata_3.wav,arystokrata
arystokrata\arystokrata_7.wav,arystokrata
arystokrata\arystokrata_5.wav,arystokrata
arystoteles\arystoteles_3.wav,arystoteles
arystotelesie\arystotelesie_3.wav,arystotelesie
aspekty\aspekty_3.wav,aspekty
aspekty\aspekty_1.wav,aspekty
aspektów\aspektów_2.wav,aspektów
aspektów\aspektów_3.wav,aspektów
aspiracje\aspiracje_2.wav,aspiracje
aspiracje\aspiracje_3.wav,aspiracje
aspirować\aspirować_3.wav,aspirować
aspirować\aspirować_2.wav,aspirować
astmę\astmę_1.wav,astmę
astronom\astronom_1.wav,astronom
astronomia\astronomia_1.wav,astronomia
astronomia\astronomia_4.wav,astronomia
asystent\asystent_3.wav,asystent
atakowanego\atakowanego_1.wav,atakowanego
atakowanego\atakowanego_4.wav,atakowanego
atalią\atalią_4.wav,atalią
atalią\atalią_1.wav,atalią
ateistycznej\ateistycznej_3.wav,ateistycznej
ateistycznej\ateistycznej_1.wav,ateistycznej
atletami\atletami_4.wav,atletami
atletami\atletami_2.wav,atletami
atmosfera\atmosfera_4.wav,atmosfera
atmosfera\atmosfera_2.wav,atmosfera
atmosferycznych\atmosferycznych_1.wav,atmosferycznych
atmosferycznych\atmosferycznych_2.wav,atmosferycznych
atmosferze\atmosferze_6.wav,atmosferze
atmosferze\atmosferze_8.wav,atmosferze
atmosferze\atmosferze_3.wav,atmosferze
atmosferze\atmosferze_4.wav,atmosferze
atmosferze\atmosferze_7.wav,atmosferze
atmosferze\atmosferze_2.wav,atmosferze
atmosferą\atmosferą_3.wav,atmosferą
atmosferą\atmosferą_4.wav,atmosferą
atomistów\atomistów_2.wav,atomistów
atomistów\atomistów_4.wav,atomistów
atomowej\atomowej_2.wav,atomowej
atomowej\atomowej_4.wav,atomowej
atomowej\atomowej_7.wav,atomowej
atomowej\atomowej_3.wav,atomowej
atramentem\atramentem_4.wav,atramentem
atramentem\atramentem_3.wav,atramentem
atrybutami\atrybutami_4.wav,atrybutami
atrybutami\atrybutami_1.wav,atrybutami
atrybuty\atrybuty_1.wav,atrybuty
atrybuty\atrybuty_2.wav,atrybuty
atutem\atutem_3.wav,atutem
atutem\atutem_2.wav,atutem
atutów\atutów_4.wav,atutów
atutów\atutów_3.wav,atutów
auderska\auderska_4.wav,auderska
auderska\auderska_3.wav,auderska
audycji\audycji_1.wav,audycji
audycji\audycji_3.wav,audycji
audytorium\audytorium_1.wav,audytorium
audytorium\audytorium_3.wav,audytorium
austriackim\austriackim_2.wav,austriackim
austriackim\austriackim_1.wav,austriackim
autem\autem_1.wav,autem
autem\autem_5.wav,autem
autentyczne\autentyczne_2.wav,autentyczne
autentyczne\autentyczne_1.wav,autentyczne
autentycznej\autentycznej_3.wav,autentycznej
autentyczności\autentyczności_4.wav,autentyczności
autentyczności\autentyczności_2.wav,autentyczności
autentyczny\autentyczny_2.wav,autentyczny
automatycznie\automatycznie_6.wav,automatycznie
automatycznie\automatycznie_5.wav,automatycznie
automatycznie\automatycznie_4.wav,automatycznie
automatycznie\automatycznie_12.wav,automatycznie
automatycznie\automatycznie_9.wav,automatycznie
automatycznie\automatycznie_7.wav,automatycznie
automatycznie\automatycznie_3.wav,automatycznie
automatycznie\automatycznie_1.wav,automatycznie
autonomia\autonomia_1.wav,autonomia
autonomia\autonomia_2.wav,autonomia
autonomiczne\autonomiczne_2.wav,autonomiczne
autor\autor_15.wav,autor
autor\autor_14.wav,autor
autor\autor_2.wav,autor
autor\autor_3.wav,autor
autor\autor_5.wav,autor
autor\autor_9.wav,autor
autor\autor_8.wav,autor
autor\autor_7.wav,autor
autora\autora_8.wav,autora
autora\autora_4.wav,autora
autora\autora_6.wav,autora
autora\autora_7.wav,autora
autorem\autorem_1.wav,autorem
autorem\autorem_4.wav,autorem
autorowi\autorowi_1.wav,autorowi
autorowi\autorowi_7.wav,autorowi
autorowi\autorowi_6.wav,autorowi
autorowi\autorowi_3.wav,autorowi
autorskiego\autorskiego_1.wav,autorskiego
autorskiego\autorskiego_4.wav,autorskiego
autorytet\autorytet_6.wav,autorytet
autorytet\autorytet_5.wav,autorytet
autorytet\autorytet_3.wav,autorytet
autorytet\autorytet_8.wav,autorytet
autorów\autorów_3.wav,autorów
autorów\autorów_2.wav,autorów
autorów\autorów_5.wav,autorów
autorów\autorów_4.wav,autorów
autoświadomość\autoświadomość_1.wav,autoświadomość
autoświadomość\autoświadomość_4.wav,autoświadomość
awantury\awantury_2.wav,awantury
awantury\awantury_1.wav,awantury
awanturę\awanturę_2.wav,awanturę
awanturę\awanturę_4.wav,awanturę
awaris\awaris_2.wav,awaris
awaris\awaris_3.wav,awaris
ayn\ayn_1.wav,ayn
ayn\ayn_2.wav,ayn
azjatycki\azjatycki_1.wav,azjatycki
azjatów\azjatów_2.wav,azjatów
azję\azję_3.wav,azję
aż\aż_42.wav,aż
aż\aż_2.wav,aż
aż\aż_45.wav,aż
aż\aż_84.wav,aż
aż\aż_32.wav,aż
aż\aż_101.wav,aż
aż\aż_80.wav,aż
aż\aż_51.wav,aż
aż\aż_48.wav,aż
aż\aż_77.wav,aż
aż\aż_50.wav,aż
aż\aż_27.wav,aż
aż\aż_43.wav,aż
aż\aż_29.wav,aż
aż\aż_66.wav,aż
aż\aż_39.wav,aż
aż\aż_90.wav,aż
aż\aż_52.wav,aż
aż\aż_5.wav,aż
aż\aż_103.wav,aż
aż\aż_72.wav,aż
aż\aż_69.wav,aż
aż\aż_25.wav,aż
aż\aż_23.wav,aż
aż\aż_46.wav,aż
aż\aż_70.wav,aż
aż\aż_11.wav,aż
aż\aż_28.wav,aż
aż\aż_86.wav,aż
aż\aż_76.wav,aż
aż\aż_34.wav,aż
